stop_id;stop_code;stop_name;stop_desc;stop_lat;stop_lon;zone_id
19145;101382;Lier Beatrijslaan;;51.142850447331433;4.5932142588717886;
19146;101383;Lier Kriekenstraat;;51.1441978862314;4.5983222276018916;
19147;101384;Lier Bist;;51.1479121145131;4.6019275763153109;
19148;101385;Borgerhout De Preter;;51.199628272072651;4.4506636506777362;
19149;101386;Kessel Wilgenlaan;;51.149747125265435;4.6057668994493088;
19150;101387;Kessel Esdoornlaan;;51.150714553438483;4.6118172732970422;
19151;101388;Kessel Emblemsesteenweg;;51.151433727681358;4.6160943550074931;
19152;101389;Kessel Kleine Puttingbaan;;51.149005583655736;4.6208976356911444;
19153;101390;Kessel Ringstraat;;51.147826393409844;4.6216772549398;
19154;101391;Kessel Kleine Puttingbaan;;51.149086235958492;4.621012403158149;
19155;101392;Kessel Emblemsesteenweg;;51.1514968278246;4.6160089376371607;
19156;101393;Kessel Esdoornlaan;;51.150733326691196;4.6114314913310857;
19157;101394;Kessel Wilgenlaan;;51.14984634487228;4.6055959055820059;
19159;101396;Lier Bist;;51.148011130550231;4.6018566170970168;
19160;101397;Lier Australiëlaan;;51.138749145464054;4.5589028990479781;
19162;101399;Lier Sporthal;;51.138896066983826;4.5678907778562126;
19163;101400;Lier Guldensporenlaan;;51.1395566227152;4.5705941125256357;
19164;101401;Lier Pannenhuisstraat;;51.1414441755687;4.565329662430119;
19165;101402;Lier Groeningelaan;;51.1437227409164;4.5680400355967192;
19167;101404;Lier Sint-Jozefstraat;;51.146464577517165;4.5731106200356617;
19177;101414;Lier Krokuslaan;;51.135595676408329;4.5522607610585721;
19179;101416;Lier Tulpenlaan;;51.136489275777194;4.5556075504025966;
19180;101417;Lier Ceciliastraat;;51.119995075466832;4.5665245344665175;
19181;101418;Duffel Berkhoevelaan;;51.093528164000659;4.5208485379795187;
19187;101425;Duffel Hogevelden;;51.092855102492706;4.5128528362604454;
19191;101429;Lier Krokuslaan;;51.135703562491855;4.5522468992456284;
19200;101442;Herentals Wuytsbergen;;51.178813451339806;4.81230015361933;
19203;101445;Wilrijk Boekstraat;;51.167682917875574;4.3901881414548019;
19207;101450;Wilrijk Boekstraat;;51.168339072634836;4.39024564115758;
19208;101451;Herentals Rietbroek Noord;;51.171237921172974;4.8093826936220934;
19209;101452;Herentals Rietbroek Zuid;;51.168935179317032;4.8049858588963517;
19213;101459;Herentals Heesveld;;51.16262776564497;4.8325460789382051;
19215;101461;Herentals Langepad;;51.170218938171068;4.8559131114847016;
19217;101463;Herentals Greesstraat;;51.167920044560489;4.8618653774770211;
19218;101464;Herentals Greesstraat;;51.168099692391777;4.8618958726512815;
19221;101467;Olen Vierhuizen;;51.164928828816642;4.880376229256723;
19225;101471;Olen Meren;;51.154251355242806;4.9180646359754077;
19226;101472;Olen Schambraken;;51.157475112598632;4.91876014464743;
19228;101474;Olen Neerheide;;51.1898368484564;4.8865143974765139;
19229;101475;Olen Honingstraat;;51.149715973168774;4.8665606754572064;
19230;101476;Olen Rode Driezen;;51.142462778609392;4.8512363081573078;
19235;101481;Noorderwijk Hoge Weg;;51.146577330594766;4.8247265927831267;
19236;101482;Noorderwijk Hoge Weg;;51.146289644253862;4.8247380704671414;
19237;101483;Morkhoven Goorven;;51.114141638390748;4.8280369937344449;
19249;101497;Zoerle-Parwijs Kolveniersstraat;;51.082054951919289;4.8731891000247485;
19250;101500;Ramsel Hoekheide;;51.026756428715188;4.8123256954320279;
19251;101501;Ramsel Hoekheide;;51.026819834692837;4.8121980091482479;
19252;101502;Houtvenne Hoekheidestraat;;51.035918336120943;4.80216187584756;
19253;101503;Houtvenne Hoekheidestraat;;51.036133805412547;4.8022351589641641;
19254;101506;Herselt Mottaart;;51.041510224686107;4.8844295024492173;
19255;101507;Herselt Mottaart;;51.041680510897876;4.8845454514943327;
19256;101508;Herselt Vorstheide;;51.033639407695304;4.88970309018311;
19257;101509;Herselt Vorstheide;;51.03369270875838;4.8898462480266849;
19259;101511;Herselt Varenwinkel;;51.029340890848154;4.8961270050660985;
19261;101513;Herselt Huisakkers;;51.05232146672293;4.8747079713910679;
19262;101514;Herselt Limberg Vest;;51.05618459202411;4.871027095237026;
19264;101516;Herselt Limberg;;51.05979186336463;4.8829052651824867;
19265;101517;Herselt Limberg;;51.059710029955063;4.8831183294833949;
19266;101518;Herselt Wezelsbaantje;;51.054123120799318;4.9179575067760677;
19267;101519;Herselt Berglaan;;51.076351249504683;4.9279363198173467;
19269;101522;Westerlo de Merodedreef Boerenkrijgl.;;51.090916115488731;4.9139795648691758;
19270;101523;Westerlo de Merodedreef Boerenkrijgl.;;51.090890074816286;4.9137794266916961;
19271;101524;Westerlo Overwijs;;51.099300865860528;4.9085667719762336;
19273;101526;Westerlo Overwijs;;51.099308938192607;4.908766735338066;
19274;101527;Tongerlo Voorteinde;;51.101444206079883;4.9212838878362195;
19275;101528;Tongerlo Hondseinde;;51.107362804355986;4.9280935844937845;
19278;101531;Tongerlo Melkerijstraat;;51.115063506599881;4.9286999890990373;
19282;101535;Herselt Huisakkers;;51.0522601397158;4.8743364946224705;
19283;101536;Herselt Heide;;51.072751578387077;4.9095584189176691;
19284;101537;Herselt Dry Eycken;;51.063260228233567;4.9034000287666544;
19285;101538;Hulshout Beemdenstraat;;51.073403019109726;4.7846742589307123;
19288;101546;Oppuurs Lippeloseweg;;51.05984710923935;4.2463986219859713;
19289;101547;Oppuurs Lippeloseweg;;51.059281043534405;4.24662831553924;
19294;101552;Lippelo Oppuurseweg;;51.048589050410605;4.2514333575345766;
19295;101553;Lier Australiëlaan;;51.138803308225533;4.5587602386283432;
19304;101571;Schoten Gemeentelijk Sportpark;;51.263105674095165;4.5066199834985019;
19306;101573;Wommelgem Dorp;;51.203573182346268;4.5231834888107052;
19307;101574;Schoten Industriepark Brechtsebaan;;51.264054881634074;4.5096170588808366;
19310;101577;Schoten J. Jennesstraat;;51.260944026517627;4.5027026635771454;
19312;101579;Schoten Thuretstraat;;51.257507240574377;4.4975788676566433;
19313;101580;Antwerpen Sint-Vincentius;;51.207225332917751;4.414360637703119;
19315;101582;Schoten Wilgendaalstraat;;51.254914202063446;4.4933318295909395;
19317;101584;Schoten Wolfsstraat;;51.25250163502826;4.488240676036173;
19318;101586;Schoten Amerlolaan;;51.251312635785744;4.4817208085080962;
19322;101591;Wommelgem Swinkelsstraat;;51.206928618302946;4.5278736994253483;
19323;101592;Wommelgem Swinkelsstraat;;51.206614776965161;4.5273145758579378;
19325;101595;Antwerpen Broedermin;;51.202782464980572;4.3931235678286029;
19328;101600;Antwerpen Broedermin;;51.203159866363094;4.3936531605968545;
19329;101601;Rijkevorsel Hoge Heivelden;;51.327967792222786;4.7447181160852843;
19330;101602;Rijkevorsel Hoge Heivelden;;51.327600883938523;4.7442130249983645;
19353;101641;Vlimmeren Lepelstraat;;51.289608837385323;4.7790688542355522;
19354;101642;Vlimmeren Lepelstraat;;51.289663362288508;4.7788973199223594;
19369;101657;Bornem Kinderboerderij;;51.087644557468735;4.2333668610526747;
19370;101658;Bornem Politiebureau;;51.085746732196057;4.2582340343029408;
19371;101660;Bornem Kluisstraat;;51.087212854422752;4.2499097948540712;
19372;101661;Weert Dijkstraat;;51.104876660958922;4.1927397431671167;
19376;101666;Herentals Netepark;;51.188752757098086;4.8292874337894007;
19387;101677;Goirle Wim Rotherlaan;;51.511888326519426;5.050661064082604;
19388;101678;Goirle De Geitenhoef;;51.514345060657092;5.0532468667778367;
19389;101679;Goirle De Geitenhoef;;51.514229641209013;5.053000283035523;
19402;101692;Goirle Baanakkerstraat;;51.527514406995707;5.0636574339629767;
19411;101701;Wilrijk Legerstraat;;51.162623730158678;4.3808365427624931;
19423;101724;Reet Kerkhof;;51.096834935757613;4.4171349254276064;
19425;101726;Reet Kerkhof;;51.096726962936451;4.41739176692237;
19439;101747;Meersel-Dreef Meersel;;51.494497011411823;4.7683594459362153;
19440;101748;Meersel-Dreef Scheurdekousweg;;51.498168497071255;4.7696582806081773;
19446;101754;Brasschaat Zilverberkenlei;;51.315069732326556;4.5112064811738071;
19447;101755;Brasschaat Zilverberkenlei;;51.315204535373837;4.5112212381904948;
19464;101786;Tielen Vonderstraat;;51.253814054357207;4.8811673307069032;
19465;101787;Tielen Vonderstraat;;51.254023138604509;4.8806253289922221;
19472;101796;Hoboken Vinkeveldenplein;;51.1733641172916;4.3483528294271743;
19473;101797;Rijmenam Kluisbaantje;;51.001643890235748;4.5784459947456693;
19475;101799;Rijmenam Rijmenamsesteenweg;;51.004212039071263;4.5533398469586528;
19480;101804;Booischot 't Kapmes;;51.037249297564308;4.7610417655194732;
19485;101809;Heist-op-den-Berg Diepenbroekstraatje;;51.066033089533157;4.696144672989325;
19487;101811;Hallaar Smederijstraat;;51.085133002120571;4.7245655279318726;
19491;101815;Deurne Cruyslei;;51.19881376802676;4.4582446602950849;
19492;101816;Mariekerke Bolleshof;;51.067642449917031;4.191167305502745;
19495;101819;Nijlen Schriekstraat;;51.170410894136232;4.6962777647508149;
19496;101820;Antwerpen Cuperus;;51.203282319599396;4.42789197590054;
19497;101821;Nijlen Tibourschrans;;51.15816559817268;4.68409880789886;
19498;101822;Nijlen Schomse Velden;;51.1529845251893;4.6854358318530211;
19499;101823;Nijlen Grasstraat;;51.160786294849792;4.653925574931149;
19500;101824;Nijlen Loze Bareel;;51.156164039723734;4.6547834763717644;
19502;101826;Nijlen Boekweitstraat;;51.16373938165772;4.6481681302662512;
19504;101828;Kessel Merelstraat;;51.145524068546933;4.6180350263293812;
19505;101829;Kessel Lorkenlaan;;51.145424769782053;4.6096032607942226;
19508;101832;Herenthout Zwaluwenlaan;;51.115382135640772;4.7527016223828236;
19509;101833;Herenthout Torenstraat;;51.140954775439468;4.7445102942771618;
19510;101834;Herenthout Nijlensesteenweg;;51.144027392556175;4.7335604167065686;
19512;101836;Herenthout Vlakke Velden;;51.1465666612612;4.7655628462429442;
19513;101837;Herenthout Zwanenberg;;51.143333916875264;4.7592192814541079;
19521;101845;Deurne Florent Pauwels;;51.20591386917846;4.47024907323805;
19524;101848;Waarloos Hondstraat;;51.108301793888437;4.4401501188822969;
19525;101849;Waarloos Hondstraat;;51.10824771270984;4.4403927749067371;
19527;101851;Waarloos Oude Baan;;51.107315575755273;4.4500150457774073;
19530;101854;Geel Schransdijk;;51.179964133828783;5.0048040093303916;
