"route_id,agency_id,""route_short_name"",""route_long_name"",""route_desc"",route_type,""route_url"",""route_color"",""route_text_color"""
"49599,1,""780"",""Zandvliet - Kapellen - Brasschaat - Wijnegem"",""Zandvliet - Kapellen - Brasschaat - Schoten - Wijnegem/Wijnegem - Schoten - Brasschaat - Kapellen - Zandvliet"",3,"""",""0099AA"",""000000"""
"49600,1,""781"",""Hoevenen - Kapellen - Brasschaat"",""Brasschaat - Kapellen - Hoevenen/Hoevenen - Kapellen - Brasschaat"",3,"""",""BBDD00"",""000000"""
"49601,1,""1"",""Beerse -Turnhout"",""Beerse - Turnhout/Turnhout - Beerse"",3,"""",""BB0022"",""FFFFFF"""
"49602,1,""2"",""Turnhout Markt - Station - Parkwijk - Den Brand"",""Den Brand - Parkwijk - Station - Markt/Markt - Station - Parkwijk - Den Brand"",3,"""",""229922"",""FFFFFF"""
"49603,1,""1"",""Mol - Rauw"",""Mol - Ginderbuiten - Sluis - Rauw/Rauw - Sluis - Ginderbuiten - Mol"",3,"""",""BB0022"",""FFFFFF"""
"49604,1,""2"",""Europawijk - Mol - Achterbos"",""Europawijk - Millegem - Mol - Achterbos/Achterbos - Mol - Millegem - Europawijk"",3,"""",""229922"",""FFFFFF"""
"49605,1,""1"",""Lier Herderin - Lisp - Broechem"",""Broechem - Lisp - Lier Herderin/Lier Herderin - Lisp - Broechem"",3,"""",""FF88AA"",""000000"""
"49607,1,""1"",""Mechelen Station - Centrum - Sint-Libertuskerk"",""Sint-Libertuskerk - Centrum - Mechelen Station/Mechelen Station - Centrum - Sint-Libertuskerk"",3,"""",""BB0022"",""FFFFFF"""
"49609,1,""3"",""Station - Muizen"",""Muizen - Station/Station - Muizen"",3,"""",""8899AA"",""000000"""
"49610,1,""4"",""Station - Battel - Leest"",""Leest - Battel - Station/Station - Battel - Leest"",3,"""",""1199DD"",""FFFFFF"""
"49613,1,""6"",""Station - Industrie Noord - Tivoli - Station"",,3,"""",""0099AA"",""000000"""
"49614,1,""8"",""De Beemden - Mechelen station"",""Station - De Beemden/De Beemden - Station"",3,"""",""77CCAA"",""000000"""
"49615,1,""9"",""Station - Tivoli - Industrie Noord - Station"",,3,"""",""0099AA"",""000000"""
"49617,1,""28"",""Mechelen - Hombeek"",""Hombeek - Mechelen/Mechelen - Hombeek"",3,"""",""BBDD00"",""000000"""
"49623,1,""3"",""Emblem - Kessel - Lier"",""Emblem - Kessel - Lier/Lier - Emblem - Kessel"",3,"""",""FFCC11"",""000000"""
"49624,1,""2"",""Duffel - Mijlstraat - Lier"",""Lier Station - Herderin - Duffel Station/Duffel Station - Herderin - Lier Station"",3,"""",""229922"",""FFFFFF"""
"49625,1,""Buur"",""Buurtbus Brasschaat"",""Buurtbus : Maria Ter Heide - Mariaburg/Buurtbus : Mariaburg - Maria Ter Heide"",3,"""",""005555"",""FFFFFF"""
"49634,1,""28"",""Beernem - Wingene - Zwevezele"",""Zwevezele - Wingene - Beernem/Beernem - Wingene - Zwevezele"",3,"""",""BBDD00"",""000000"""
"49635,1,""74"",""Brugge - Torhout - Lichtervelde - Roeselare"",""Roeselare - Lichtervelde - Torhout - Brugge/Brugge - Torhout - Lichtervelde - Roeselare"",3,"""",""FFCC11"",""000000"""
"49636,1,""60"",""Kortrijk - Heule - Lendelede - Izegem - Roeselare"",""Kortrijk - Heule - Lendelede - Izegem - Roeselare/Roeselare - Izegem - Lendelede - Heule - Kortrijk"",3,"""",""BB0022"",""FFFFFF"""
"49637,1,""62"",""Kortrijk - Sint-Eloois-Winkel - Roeselare"",""Kortrijk - Sint-Eloois-Winkel - Roeselare/Roeselare - Sint-Eloois-Winkel - Kortrijk"",3,"""",""995511"",""FFFFFF"""
"49639,1,""73"",""Deinze - Tielt"",""Tielt - Deinze/Deinze - Tielt"",3,"""",""FF88AA"",""000000"""
"49640,1,""81"",""Kortrijk - Lauwe - Rekkem - Menen"",""Menen-Rekkem-Lauwe-Marke-Kortrijk/Kortrijk-Marke-Lauwe-Rekkem-Menen"",3,"""",""FF88AA"",""000000"""
"49641,1,""82"",""Kortrijk - Lauwe - Wevelgem - Moorsele"",""Moorsele - Wevelgem - Lauwe - Kortrijk/Kortrijk - Lauwe - Wevelgem - Moorsele"",3,"""",""EE8822"",""FFFFFF"""
"49642,1,""20"",""Diksmuide-Merkem-Ieper"",""Ieper-Merkem-Diksmuide/Diksmuide-Merkem-Ieper"",3,"""",""AACCEE"",""000000"""
"49643,1,""24"",""Diksmuide-OostVleteren-Poperinge"",""Poperinge-Oostvleteren-Diksmuide/Diksmuide-Oostvleteren-Poperinge"",3,"""",""EE8822"",""FFFFFF"""
"49645,1,""32"",""Lichtervelde - Kortemark - Diksmuide - Veurne"",""Veurne - Diksmuide - Kortemark - Lichtervelde/Lichtervelde - Kortemark - Diksmuide - Veurne"",3,"""",""0044BB"",""FFFFFF"""
"49646,1,""40"",""Torhout - Langemark - Staden - Kortemark - Ieper"",""Ieper - Langemark - Staden - Kortemark - Torhout/Torhout - Kortemark - Staden - Langemark - Ieper"",3,"""",""EE8822"",""FFFFFF"""
"49647,1,""41"",""Diksmuide - Nieuwpoort"",""Diksmuide - Nieuwpoort/Nieuwpoort - Diksmuide"",3,"""",""0099AA"",""000000"""
"49648,1,""70"",""Ieper - Kemmel - Nieuwkerke"",""Nieuwkerke - Kemmel - Ieper/Ieper - Kemmel - Nieuwkerke"",3,"""",""BB0022"",""FFFFFF"""
"49649,1,""1"",""Roeselare Station-Leeuwerikstraat-hallen-Station"",""enkel van toepassing op aribus/Roeselare Station-Leeuwerikstraat-Hallen-Station"",3,"""",""0044BB"",""FFFFFF"""
"49650,1,""2"",""Roeselare Station-Wijnendale-Beveren-Kapelhoek"",""Roeselare Station-Wijnendale-Beveren-Kapelhoek/Kapelhoek-Beveren-Wijnendale-Roeselare Station"",3,"""",""BBDD00"",""000000"""
"49651,1,""4"",""Roeselare Station-Batavia - AZ Delta"",""AZ Delta - Batavia-Roeselare Station/Roeselare Station-Batavia- AZ Delta"",3,"""",""995511"",""FFFFFF"""
"49652,1,""5"",""Roeselare Station-Nieuw Kerkhof"",""Nieuw Kerkhof-Roeselare Station/Roeselare Station-Nieuw Kerkhof"",3,"""",""BB0022"",""FFFFFF"""
"49653,1,""6"",""Roeselare Station-Rumbeke-AZ Delta -Oekene"",""Oekene-AZ Delta -Rumbeke-Roeselare Station/Roeselare Station-Rumbeke-AZ Delta-Oekene"",3,"""",""229922"",""FFFFFF"""
"49654,1,""31"",""Roeselare - Hooglede - Staden - Zarren - Diksmuide"",""Diksmuide - Zarren - Staden - Hooglede - Roeselare/Roeselare - Hooglede - Staden - Zarren - Diksmuide"",3,"""",""229922"",""FFFFFF"""
"49655,1,""73"",""Tielt - Pittem - Egem - Ardooie - Lichtervelde"",""Lichtervelde - Ardooie - Egem - Pittem - Tielt/Tielt - Pittem - Egem - Ardooie - Lichtervelde"",3,"""",""FF88AA"",""000000"""
"49656,1,""80"",""Roeselare - Ardooie - Pittem - Tielt"",""Roeselare - Ardooie - Pittem - Tielt/Tielt - Pittem - Ardooie - Roeselare"",3,"""",""EE8822"",""FFFFFF"""
"49657,1,""81"",""Roeselare - Izegem - Ingelmunster - Wargm- Anzegem"",""Roeselare - Izegem - Ingelmunster - Waregem - Anzegem/Anzegem - Waregem - Ingelmunster - Izegem - Roeselare"",3,"""",""0099AA"",""000000"""
"49658,1,""94"",""Roeselare - Moorslede - Zonnebeke - Ieper"",""Ieper - Zonnebeke - Moorslede - Roeselare/Roeselare - Moorslede - Zonnebeke - Ieper"",3,"""",""0044BB"",""FFFFFF"""
"49659,1,""95"",""Ieper - Westrozebeke - Langemark - Roeselare"",""Ieper - Sint-Jan - Langemark - Westrozebeke - Roeselare/Roeselare - Westrozebeke - Langemark - Sint-Jan - Ieper"",3,"""",""BBDD00"",""000000"""
"49660,1,""38"",""Centrumbus Blankenberge"",""Centrumbus Blankenberge/Centrumbus Blankenberge"",3,"""",""FFCC11"",""000000"""
"49691,1,""1"",""Gent Flanders Expo - Korenmarkt"",""Gent Korenmarkt - Flanders Expo/Gent Flanders Expo - Korenmarkt"",0,"""",""BB0022"",""FFFFFF"""
"49692,1,""1"",""Uitrit lijn 1 Stelplaats - Korenmarkt - Fl Expo"",""Gent Flanders Expo - Korenmarkt - Gentbrugge Stelplaats/Gentbrugge Stelplaats - Gent Korenmarkt - Flanders Expo"",0,"""",""BB0022"",""FFFFFF"""
"49693,1,""1"",""Inrit lijn 1 Fl Expo - Korenmarkt - Stelplaats"",""Gentbrugge Stelplaats - Gent Korenmarkt - Flanders Expo/Gent Flanders Expo - Korenmarkt - Gentbrugge Stelplaats"",0,"""",""BB0022"",""FFFFFF"""
"49694,1,""4"",""Uit- of inrij tramlijn 4 v/n Gbr"",""Stelplaats - Ledeberg - Gent UZ/Gent UZ - Ledeberg - Stelplaats"",0,"""",""229922"",""FFFFFF"""
"49695,1,""4"",""Uitrij tramlijn 4 v GBR nr UZ->via Veldstraat"",""Gent UZ - Ledeberg - Stelplaats/Stelplaats - Ledeberg - Gent UZ"",0,"""",""229922"",""FFFFFF"""
"49696,1,""4"",""inrij tramlijn 4 vanaf UZ nr GBR-> via Veldstraat"",""Stelplaats - Ledeberg - Gent UZ/Gent UZ - Ledeberg - Stelplaats"",0,"""",""229922"",""FFFFFF"""
"49697,1,""4"",""Pendelbus Moscou"",""Pendelbus Moscou/Pendelbus Moscou"",3,"""",""1199DD"",""FFFFFF"""
"49698,1,""1"",""Gent Fl. Expo - Gent St.Pieters - Evergem Brielken"",""Evergem Brielken - Gent Sint-Pieters - Flanders Expo/Gent Flanders Expo - Gent Sint-Pieters - Evergem Brielken"",0,"""",""BB0022"",""FFFFFF"""
"49699,1,""2"",""Melle Leeuw - Zwijnaarde"",""Melle Leeuw - Zwijnaarde/Zwijnaarde - Melle Leeuw"",0,"""",""FFCC11"",""000000"""
"49700,1,""3"",""Mariakerke Post - Gentbrugge Braemkasteel"",""Gentbrugge Braemkasteel - Mariakerke Post/Mariakerke Post - Gentbrugge Braemkasteel"",3,"""",""BBDD00"",""000000"""
"49702,1,""5"",""Gent U.Z. - Van Beverenplein"",""Gent Van Beverenplein - Gent U.Z./Gent U.Z. - Gent Van Beverenplein"",3,"""",""DD0077"",""FFFFFF"""
"49703,1,""6"",""Gent Watersportbaan - Mariakerke Post"",""Mariakerke Post - Gent Watersportbaan/Gent Watersportbaan - Mariakerke Post"",3,"""",""0099AA"",""000000"""
"49704,1,""8"",""Gent Arteveldepark - AZ Sint-Lucas"",""Gent AZ Sint-Lucas - Arteveldepark/Gent Arteveldepark - AZ Sint-Lucas"",3,"""",""AACCEE"",""000000"""
"49705,1,""9"",""Mariakerke Post-Gentbrugge Groeningewijk"",""Gentbrugge Groeningewijk - Mariakerke Post/Mariakerke Post - Gentbrugge Groeningewijk"",3,"""",""444411"",""FFFFFF"""
"49706,1,""1"",""Gent Flanders Expo - Wondelgem Industrieweg"",""Wondelgem Industrieweg - Gent Flanders Expo/Gent Flanders Expo - Wondelgem Industrieweg"",0,"""",""BB0022"",""FFFFFF"""
"49707,1,""14"",""Gent - Drongen - Deinze"",""Deinze - Drongen - Gent/Gent - Drongen - Deinze"",3,"""",""BB0022"",""FFFFFF"""
"49708,1,""15"",""Gent - Drongen - Nevele - Tielt"",""Tielt - Nevele - Drongen - Gent/Gent - Drongen - Nevele - Tielt"",3,"""",""444411"",""FFFFFF"""
"49709,1,""16"",""Gent - Drongen - Nevele - Deinze"",""Deinze - Nevele - Drongen - Gent/Gent - Drongen - Nevele - Deinze"",3,"""",""FF88AA"",""000000"""
"49710,1,""17"",""Drongen Station - P+R Oostakker"",""P+R Oostakker - Drongen Station/Drongen Station - P+R Oostakker"",3,"""",""0044BB"",""FFFFFF"""
"49711,1,""18"",""(Merendree)-Drongen Luchteren - P+R Oostakker"",""P+R Oostakker - Drongen Luchteren - (Merendree)/(Merendree) - Drongen Luchteren - P+R Oostakker"",3,"""",""DD0077"",""FFFFFF"""
"49712,1,""19"",""Arteveldepark - Sint-Pieters - K. Fabiolalaan"",""Sint-Pieters - Arteveldepark/Arteveldepark - Sint-Pieters - K. Fabiolalaan - Sint-Pieters"",3,"""",""995511"",""FFFFFF"""
"49713,1,""20"",""Gent Zuid - Melle - ( Oosterzele )"",""( Oosterzele ) - Melle - Gent Zuid/Gent Zuid - Melle - ( Oosterzele )"",3,"""",""8899AA"",""000000"""
"49714,1,""2"",""Melle Leeuw - Zwijnaarde"",""Melle Leeuw - Zwijnaarde/Zwijnaarde - Melle Leeuw"",0,"""",""FFCC11"",""000000"""
"49716,1,""1"",""Melle Leeuw - Zwijnaarde"",,0,"""",""BB0022"",""FFFFFF"""
"49718,1,""34"",""Sint-Martens-Leerne/De Pinte-Latem-Gent-Wetteren"",""Wetteren - Gent - Latem - De Pinte/St-Martens-Leerne/St-Martens-Leerne/De Pinte - Latem - Gent - Wetteren"",3,"""",""1199DD"",""FFFFFF"""
"49719,1,""35"",""St-M-Leerne/De Pinte-Latem-Gent-Beervelde-Lokeren"",""Lokeren- Beervelde- Gent- Latem - De Pinte/St-Martens-Leerne/St-Martens-Leerne/De Pinte - Latem- Gent- Beervelde- Lokeren"",3,"""",""C5AA77"",""000000"""
"49720,1,""36"",""S-M-Leerne/De Pinte-Latem-Gent-Zele"",""Zele - Gent - Latem - De Pinte/St-Martens-Leerne/St-Martens-Leerne/De Pinte - Latem - Gent - Zele"",3,"""",""BB0022"",""FFFFFF"""
"49721,1,""37"",""Wetteren - Kalken - Overmere - Lokeren"",""Lokeren - Overmere - Kalken - Wetteren/Wetteren - Kalken - Overmere - Lokeren"",3,"""",""BBDD00"",""000000"""
"49722,1,""38"",""Blaarmeersen-St. Amandsberg Achtendries"",""Sint-Amandsberg Achtendries - Gent Blaarmeersen/Gent Blaarmeersen - Sint-Amandsberg Achtendries"",3,"""",""1199DD"",""FFFFFF"""
"49723,1,""39"",""Blaarmeersen-Oostakker Dorp"",""Oostakker Dorp - Gent Blaarmeersen/Gent Blaarmeersen - Oostakker Dorp"",3,"""",""FFCC11"",""000000"""
"49725,1,""41"",""Gent Blaarmeersen - Merelbeke Kwenenbos"",""Gent Blaarmeersen - Merelbeke Kwenenbos/Merelbeke Kwenenbos - Gent Blaarmeersen"",3,"""",""EE8822"",""FFFFFF"""
"49726,1,""42"",""Gent Zuid - Merelbeke - Bottelare- Baaigem"",""Gent Zuid - Merelbeke - Bottelare - Baaigem/Baaigem - Bottelare - Merelbeke - Gent Zuid"",3,"""",""DD0077"",""FFFFFF"""
"49727,1,""43"",""Bottelare - Melle Karus - Gent Blaarmeersen"",""Gent Blaarmeersen - Melle Caritas - Bottelare/Bottelare - Melle Caritas - Gent Blaarmeersen"",3,"""",""FF88AA"",""000000"""
"49728,1,""44"",""Gent Zuid - Merelbeke - Melle"",""Gent Zuid - Merelbeke - Melle/Melle - Merelbeke - Gent Zuid"",3,"""",""991199"",""FFFFFF"""
"49730,1,""46"",""Baaigem - Gavere - Oudenaarde"",""Baaigem - Gavere - Oudenaarde/Oudenaarde - Gavere - Baaigem"",3,"""",""DD0077"",""FFFFFF"""
"49731,1,""47"",""Gent Sint-Pieters - Gavere - Oudenaarde"",""Gent Sint-Pieters - Gavere -  Oudenaarde/Oudenaarde - Gavere - Gent Sint-Pieters"",3,"""",""229922"",""FFFFFF"""
"49732,1,""48"",""Gent Zuid - Gavere - Dikkelvenne/Beerlegem"",""Gent Zuid - Gavere - Dikkelvenne/Beerlegem/Dikkelvenne/Beerlegem - Gavere - Gent Zuid"",3,"""",""AACCEE"",""000000"""
"49733,1,""49"",""Gent Sint-Pieters - Herzele - Geraardsbergen"",""Gent - Herzele - Geraardsbergen/Geraardsbergen - Herzele - Gent"",3,"""",""005555"",""FFFFFF"""
"49735,1,""52"",""Gent Zuid - Assenede - Boekhoute"",""Boekhoute - Assenede - Gent Zuid/Gent Zuid - Assenede - Boekhoute"",3,"""",""995511"",""FFFFFF"""
"49736,1,""53"",""Gent Zuid - Ertvelde - Bassevelde"",""Bassevelde - Ertvelde - Gent Zuid/Gent Zuid - Ertvelde - Bassevelde"",3,"""",""BB0022"",""FFFFFF"""
"49737,1,""54"",""Gent Zuid - Evergem Doornzele"",""Evergem Doornzele - Gent Zuid/Gent Zuid - Evergem Doornzele"",3,"""",""C5AA77"",""000000"""
"49738,1,""55"",""Gent - Zelzate"",""Zelzate - Gent Sint-Pieters/Gent - Zelzate Busstation"",3,"""",""FF88AA"",""000000"""
"49739,1,""56"",""Evergem - Ertvelde - Zelzate"",""Zelzate - Ertvelde - Evergem/Evergem - Ertvelde - Zelzate"",3,"""",""EE8822"",""FFFFFF"""
"49740,1,""57"",""Gent - Watervliet"",""Watervliet - Gent Sint-Pieters/Gent - Watervliet Hoogkasteel"",3,"""",""BBDD00"",""000000"""
"49741,1,""58"",""Gent - Eeklo - Brugge"",""Brugge - Eeklo - Gent Sint-Pieters/Gent - Eeklo - Brugge Station"",3,"""",""229922"",""FFFFFF"""
"49743,1,""62"",""Eeklo - Sint-Laureins - Sint-Margriete"",""Sint-Margriete - Sint-Laureins - Eeklo Station/Eeklo - Sint-Laureins - Sint-Margriete Gemeentehuis"",3,"""",""C5AA77"",""000000"""
"49744,1,""63"",""Eeklo - Watervliet - Sint-Jan-in-Eremo"",""Sint-Jan-In-Eremo - Watervliet - Eeklo Station/Eeklo - Watervliet - Sint-Jan-In-Eremo Kerk"",3,"""",""771133"",""FFFFFF"""
"49745,1,""64"",""Aalter - Eeklo"",""Aalter Markt - Eeklo Station/Eeklo Station - Aalter Markt"",3,"""",""FF88AA"",""000000"""
"49747,1,""66"",""Zomergem - Eeklo"",""Eeklo Station - Zomergem Schauwbroekstraat/Zomergem Schauwbroekstraat - Eeklo Station"",3,"""",""BBDD00"",""000000"""
"49748,1,""67"",""Gent Sint-Pietersstation-Zomergem-Waarschoot-Eeklo"",""Eeklo PTI - Waarschoot - Zomergem - Gent Sint-Pietersstation/Gent Sint-Pietersstation - Zomergem - Waarschoot - Eeklo PTI"",3,"""",""005555"",""FFFFFF"""
"49749,1,""68"",""Evergem - Belzele - Vinderhoute - Gent Zuid"",""Evergem - Belzele - Vinderhoute - Gent Zuid/Gent Zuid - Vinderhoute - Belzele - Evergem"",3,"""",""995511"",""FFFFFF"""
"49750,1,""69"",""Waarschoot - Gent Zuid"",""(Eeklo) - Waarschoot - Gent Zuid/Gent Zuid - Waarschoot - (Eeklo)"",3,"""",""EE8822"",""FFFFFF"""
"49751,1,""70"",""Oostakker - Gent - Zwijnaarde"",""Oostakker - Gent - Zwijnaarde/Zwijnaarde - Gent - Oostakker"",3,"""",""BB0022"",""FFFFFF"""
"49752,1,""71"",""Oostakker - Gent - Nazareth"",""Oostakker - Gent - Nazareth Dorp/Nazareth - Gent - Oostakker"",3,"""",""0099AA"",""000000"""
"49753,1,""72"",""Oostakker - Gent - Merelbeke Molenhoek"",""Oostakker - Gent - Merelbeke Molenhoek/Merelbeke Molenhoek - Gent - Oostakker"",3,"""",""77CCAA"",""000000"""
"49754,1,""73"",""Gent - Oostakker - Zelzate/Wachtebeke Overslag"",""Wachtebeke Overslag/Zelzate - Oostakker - Gent/Gent - Oostakker - Zelzate Busstation/Wachtebeke Overslag"",3,"""",""229922"",""FFFFFF"""
"49755,1,""74"",""Gent - Zaffelare - Lokeren"",""Lokeren - Zaffelare - Gent Sint-Pieters/Gent - Zaffelare - Lokeren Station"",3,"""",""0099AA"",""000000"""
"49757,1,""76"",""De Pinte - Gent - Lochristi - Wachtebeke"",""Wachtebeke - Lochristi - Gent - De Pinte/De Pinte - Gent - Lochristi - Wachtebeke"",3,"""",""005555"",""FFFFFF"""
"49758,1,""77"",""Deinze - Gent - Lochristi - Beervelde"",""Beervelde - Lochristi - Gent - Deinze Kerkhof/Deinze - Gent - Lochristi - Beervelde"",3,"""",""0044BB"",""FFFFFF"""
"49759,1,""78"",""Zevergem - De Pinte - Gent - Lochristi - Lokeren"",""Lokeren - Lochristi - Gent - De Pinte - Zevergem/Zevergem - De Pinte - Gent - Lochristi - Lokeren"",3,"""",""FFCC11"",""000000"""
"49760,1,""81"",""Deinze - Gavere - Zottegem"",""Deinze - Gavere - Zottegem/Zottegem - Gavere - Deinze"",3,"""",""C5AA77"",""000000"""
"49761,1,""84"",""Deinze - Gavere - Zingem"",""Deinze - Gavere - Zingem/Zingem - Gavere - Deinze"",3,"""",""005555"",""FFFFFF"""
"49763,1,""86"",""Deinze - Nevele - Bellem"",""Deinze - Nevele - Bellem Moerstraat/Bellem - Nevele - Deinze Station"",3,"""",""AACCEE"",""000000"""
"49764,1,""87"",""Deinze - Aalter - Maldegem"",""Deinze - Aalter - Maldegem Markt/Maldegem - Aalter - Deinze Station"",3,"""",""0099AA"",""000000"""
"49766,1,""96"",""Eeklo - Assenede - Zelzate"",""Eeklo - Assenede - Zelzate Busstation/Zelzate - Assenede - Eeklo Kliniek"",3,"""",""FFCC11"",""000000"""
"49767,1,""97"",""Eeklo - Ertvelde - Zelzate"",""Eeklo - Ertvelde - Zelzate Busstation/Zelzate - Ertvelde - Eeklo Kliniek"",3,"""",""FFCCAA"",""000000"""
"49768,1,""98"",""Eeklo - Oosteeklo - Assenede"",""Eeklo - Oosteeklo - Assenede Markt/Assenede - Oosteeklo - Eeklo Kliniek"",3,"""",""BB0022"",""FFFFFF"""
"49769,1,""1"",""Waasl Shopping-Tereken-Markt-Station-Clementwijk"",""Waasland Shopping - Clementwijk/Clementwijk - Waasland Shopping"",3,"""",""BB0022"",""FFFFFF"""
"49770,1,""2"",""Waasl Shopping-Station-H Bokstr-Tuinlaan"",""Tuinlaan - Waasland Shopping/Waasland Shopping - Tuinlaan"",3,"""",""FFCC11"",""000000"""
"49771,1,""3"",""Nieuwkerken-Ster-Station-Markt-Tuinlaan-H Bokstr"",""Hoge Bokstraat - Ster - Nieuwkerken/Nieuwkerken - Ster - Hoge Bokstraat"",3,"""",""BBDD00"",""000000"""
"49772,1,""4"",""Glycinenplein- Markt- Station- Nieuwkerken- Ster"",""Glycinenplein - Nieuwkerken - Ster/Ster - Nieuwkerken - Glycinenplein"",3,"""",""229922"",""FFFFFF"""
"49773,1,""21"",""Meerdonk- St-Niklaas- Belsele - Sinaai - (Lokeren)"",""Meerdonk - De Klinge - Sint-Niklaas - Lokeren/Lokeren - Sint-Niklaas - De Klinge - Meerdonk"",3,"""",""991199"",""FFFFFF"""
"49774,1,""22"",""Hulst - St-Niklaas - Belsele - Sinaai - (Lokeren)"",""Hulst - Sint-Niklaas - Lokeren/Lokeren - Sint-Niklaas - Hulst"",3,"""",""995511"",""FFFFFF"""
"49775,1,""23"",""De Klinge- Meerdonk- Sint-Niklaas- Belsele- Sinaai"",""De Klinge - Meerdonk - Sint-Niklaas - Sinaai/Sinaai - Sint-Niklaas - Meerdonk - De Klinge"",3,"""",""BB0022"",""FFFFFF"""
"49776,1,""27"",""Meerdonk- Sint-Niklaas- Sinaai- Eksaarde- Lokeren"",""Meerdonk - De Klinge - Sint-Niklaas - Lokeren/Lokeren - Sint-Niklaas - De Klinge Meerdonk"",3,"""",""1199DD"",""FFFFFF"""
"49777,1,""31"",""Sint-Niklaas - Kieldrecht - Doel"",""Doel - Kieldrecht - St.Niklaas/St.Niklaas - Kieldrecht - Doel"",3,"""",""EE8822"",""FFFFFF"""
"49779,1,""41"",""Sint-Niklaas - Stekene - Moerbeke Waas"",""Moerbeke - Stekene - Sint-Niklaas/Sint-Niklaas - Stekene - Moerbeke"",3,"""",""FFCCAA"",""000000"""
"49780,1,""42"",""Sint-Niklaas - Kemzeke Paal - Hulst"",""Hulst - Kemzeke Paal - Sint-Niklaas/Sint-Niklaas - Kemzeke Paal - Hulst"",3,"""",""444411"",""FFFFFF"""
"49781,1,""43"",""Sint-Niklaas - Stekene Hellestraat - Hulst"",""Hulst - Stekene Hellestraat - Sint-Niklaas/Sint-Niklaas - Stekene Hellestraat - Hulst"",3,"""",""1199DD"",""FFFFFF"""
"49782,1,""44"",""Sint-Niklaas - Stekene - Koewacht"",""Koewacht - Stekene - Sint-Niklaas/Sint-Niklaas - Stekene - Koewacht"",3,"""",""C5AA77"",""000000"""
"49783,1,""49"",""Lokeren - Moerbeke Waas - Zelzate"",""Zelzate - Moerbeke Waas - Lokeren/Lokeren - Moerbeke Waas - Zelzate"",3,"""",""EE8822"",""FFFFFF"""
"49784,1,""68"",""Dendermonde - Zele - Lokeren"",""Dendermonde - Zele - Lokeren/Lokeren - Zele - Dendermonde"",3,"""",""0099AA"",""000000"""
"49787,1,""81"",""Antwerpen L.O.-Beveren-Westakkers-St-Nikl-Lokeren"",""Lokeren - Sint-Niklaas -Westakkers - Beveren- Antwerpen-L.O./Antwerpen-L.O.- Beveren- Westakkers- Sint-Niklaas - Lokeren"",3,"""",""FFCC11"",""000000"""
"49788,1,""82"",""Antwerpen L.O.-Beveren-Haasdonk-St-Niklaas-Lokeren"",""Lokeren - Sint-Niklaas - Haasdonk - Beveren - Antwerpen L.O./Antwerpen L.O. - Beveren - Haasdonk - Sint-Niklaas - Lokeren"",3,"""",""C5AA77"",""000000"""
"49789,1,""83"",""Antwerpen L.O.- Beveren - Kallo - Kieldrecht"",""Kieldrecht - Kallo - Beveren - Antwerpen L.O./Antwerpen L.O. - Beveren - Kallo - Kieldrecht"",3,"""",""BB0022"",""FFFFFF"""
"49790,1,""84"",""Antwerpen L.O - Beveren - Vrasene - Kieldrecht"",""Kieldrecht - Vrasene - Beveren - Antwerpen L.O./Antwerpen L.O. - Beveren - Vrasene - Kieldrecht"",3,"""",""229922"",""FFFFFF"""
"49791,1,""85"",""Antw. LO-Beveren-Vrasene-SGW-Stekene-Moerbeke"",""Moerbeke- Stekene- StGillisWaas- Vrasene- Beveren- Antw L.O./Antw. LO- Beveren- Vrasene- StGillisWaas- Stekene- Moerbeke"",3,"""",""0044BB"",""FFFFFF"""
"49792,1,""87"",""Antwerpen L.O. - Burcht - Zwijndrecht"",""Zwijndrecht - Burcht - Antwerpen L.O./Antwerpen L.O. - Burcht - Zwijndrecht"",3,"""",""1199DD"",""FFFFFF"""
"49793,1,""89"",""Antwerpen L.O. - Kallo - Kieldrecht"",""Kieldrecht - Kallo - Antwerpen L.O./Antwerpen L.O. - Kallo - Kieldrecht"",3,"""",""005555"",""FFFFFF"""
"49795,1,""91"",""Sint-Niklaas - Hamme - Dendermonde- Lebbeke- Aalst"",""Aalst - Lebbeke - Dendermonde - Hamme - Sint-Niklaas/Sint-Niklaas - Hamme - Dendermonde - Lebbeke - Aalst"",3,"""",""DD0077"",""FFFFFF"""
"49796,1,""92"",""Sint-Niklaas-Hamme-Moerzeke- D'monde-Lebbeke-Aalst"",""Aalst-Lebbeke-Dendermonde-Moerzeke-Hamme-Sint-Niklaas/Sint-Niklaas-Hamme-Moerzeke-Dendermonde-Lebbeke-Aalst"",3,"""",""AACCEE"",""000000"""
"49797,1,""93"",""Sint-Niklaas - Hoogk - Temse - Rupelm - A'pen L.O"",""Antwerpen L.O.- Rupelmonde - Temse - Hoogk - Sint-Niklaas/Sint-Niklaas-Hoogk-Temse-Rupelmonde-Antwerpen L.O."",3,"""",""77CCAA"",""000000"""
"49798,1,""95"",""Sint-Niklaas - Velle - Temse - Rupelm - A'pen L.O"",""Antwerpen L.O. - Rupelmonde - Temse - Velle - Sint-Niklaas/Sint-Niklaas - Velle - Temse - Rupelmonde - Antwerpen L.O."",3,"""",""DD0077"",""FFFFFF"""
"49799,1,""97"",""Sint-Niklaas - Tielr - Temse - Rupelm - A'pen L.O"",""Antwerpen L.O.-Rupelmonde-Temse-Tielrode-Sint-Niklaas/Sint-Niklaas - Tielrode - Temse - Rupelmonde- Antwerpen L.O."",3,"""",""8899AA"",""000000"""
